id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1103355,Berlin-Besuch,6059472,Hannelore,Spandau,Wilhelmstadt,52.52137,13.19024,Private room,77,1,13,2018-09-20,0.27,2,363
1104102,Beautiful guest room in Mitte!,6063858,Ekkehard,Mitte,Brunnenstr. Süd,52.53622,13.37763,Private room,58,2,209,2019-05-08,2.88,1,302
1106372,Cozy&Central: Bergmann St-Kreuzberg,6074400,Eliav,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49001,13.39162,Entire home/apt,42,185,115,2016-04-18,1.59,1,346
1108579,Marvellous Stucco Apartment Kudamm AAA Location,6086120,Matthias,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49809,13.32229,Entire home/apt,120,3,2,2018-10-31,0.03,1,11
1110069,Nice urban flat Berlin Center,22901,Hannes,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49498,13.38221,Entire home/apt,70,1,3,2015-08-04,0.04,1,2
1111145,apartment 4_miniloft - downtown,6099328,Klaus,Mitte,Brunnenstr. Süd,52.53013,13.39396,Entire home/apt,85,3,127,2019-04-27,1.94,7,259
1114908,room in the green heart of Berlin,6114058,Inez,Steglitz - Zehlendorf,Schloßstr.,52.46245,13.30886,Private room,59,2,28,2018-10-27,0.46,1,364
1115899,Charming old berlin style 111qm,6124361,Elena,Tempelhof - Schöneberg,Schöneberg-Süd,52.49065,13.34495,Entire home/apt,95,60,45,2017-09-21,0.62,1,0
1115973,Breathtaking apartment in the middle of Kreuzberg,6124709,Sigrid,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.504,13.41468,Entire home/apt,61,2,34,2019-04-22,0.47,1,0
1120265,Central studio at Hackescher Markt,6051493,Bärbel Veronika,Mitte,Alexanderplatz,52.52218,13.40513,Entire home/apt,55,61,50,2019-04-02,0.81,2,127
1121525,Indigo Yoga Home in Mitte,115340,Kelly,Mitte,Brunnenstr. Süd,52.53154,13.40321,Entire home/apt,100,5,14,2017-01-04,0.19,1,0
1123260,"1,5 room apartment in neukölln",6162031,Peninah Amanda,Neukölln,Rixdorf,52.4829,13.44531,Entire home/apt,72,3,14,2019-03-31,0.27,1,133
1125176,Bauhaus Design Studio SoHo ZOO 3km,6172570,Marc,Charlottenburg-Wilm.,Barstraße,52.48241,13.31441,Private room,160,3,3,2018-07-08,0.07,1,364
1125675,Kreuzberg Private Double Room,5339703,Tobias,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50243,13.42916,Private room,45,3,51,2019-04-15,2.73,1,214
1126699,Room in Beautiful Design in Mitte,3524438,Marc,Mitte,Alexanderplatz,52.51362,13.41624,Private room,55,1,136,2019-04-10,1.91,2,4
1128470,Gendarmerie Fantasy Room in centre,1858098,Tom,Mitte,Alexanderplatz,52.50961,13.40549,Private room,39,4,44,2019-05-01,0.73,3,267
1128910,Spacious in central Kreuzberg,6193338,Malte,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49215,13.41799,Entire home/apt,99,5,25,2019-04-22,0.35,1,149
1129012,Sunny apartment no.2 in Berlin city,915430,Andreas,Reinickendorf,Ost 1,52.56147,13.37268,Entire home/apt,34,2,216,2019-05-13,3.07,2,64
1130337,Sunny apartment no.1 in Berlin city,915430,Andreas,Reinickendorf,Ost 1,52.56131,13.37201,Entire home/apt,49,2,222,2019-05-07,3.43,2,87
1130356,Stylish Studio @ former Airport THF,1812597,Larsen,Neukölln,Schillerpromenade,52.47507,13.42076,Entire home/apt,45,360,19,2016-03-30,0.26,1,42
1130984,"Family Maisonette Berlin Friedrichshain, Terrace",6132926,Katja,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50473,13.46688,Entire home/apt,150,5,29,2019-04-25,0.41,1,173
1131123,big furnished room with balcony (Marias room),6205603,Isabella,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52164,13.45292,Private room,30,2,1,2017-07-17,0.04,2,225
1132188,Charlottenburg Apartm. -30 days min,6210865,Sebastian,Charlottenburg-Wilm.,Neue Kantstraße,52.50399,13.29727,Entire home/apt,78,21,12,2019-02-17,0.19,1,102
1134401,18 qm room in Spacious Appartment,5914410,Agneya Klemens,Tempelhof - Schöneberg,Friedenau,52.47421,13.34045,Private room,42,5,21,2017-08-27,0.40,2,256
1135006,LOVELY APARTMENT AT LINIENSTRASSE,6226344,Tine,Mitte,Alexanderplatz,52.52732,13.41237,Entire home/apt,63,4,218,2019-05-05,2.98,1,287
1137010,Cozy 2 room apartment in Kreuzberg,2966574,Vesna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49602,13.38574,Entire home/apt,70,9,21,2019-02-15,0.29,1,7
1140239,City West Charlottenburg,6051493,Bärbel Veronika,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5167,13.30763,Entire home/apt,28,61,15,2018-12-01,0.29,2,0
1146439,Sunny Room Dachterrasse Über Bärlin,6300727,Birgit,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50552,13.41026,Private room,29,2,81,2019-05-05,1.15,2,250
1146989,"Big flat close to the ""Mauerpark""",5425985,Henning Und Julia,Pankow,Prenzlauer Berg Nordwest,52.54806,13.40426,Entire home/apt,150,5,8,2018-08-09,0.24,1,0
1148256,140sqm family loft in central Berlin,6135203,Ake,Neukölln,Reuterstraße,52.49254,13.42896,Entire home/apt,240,4,12,2018-10-29,0.18,1,5
1148348,Klavierzimmer in Tempelhof,6249813,Harald,Tempelhof - Schöneberg,Tempelhof,52.45902,13.37799,Private room,80,14,4,2016-08-15,0.06,3,365
1148548,calm - central - nice - sunny!,6292483,Anna,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4975,13.4239,Private room,29,2,8,2015-08-26,0.11,1,0
1152171,Bohemian Garden Apt Kreuzkölln 2RM,3339272,Elke,Neukölln,Neuköllner Mitte/Zentrum,52.48176,13.42887,Entire home/apt,47,60,131,2019-05-02,1.82,2,162
1152925,Berlin's Historic Centre,5766645,Anakay,Mitte,Alexanderplatz,52.52878,13.38273,Private room,65,1,59,2019-04-20,0.83,1,362
1153584,Gästezimmer Berlin-Pankow,4813229,Ulrike,Pankow,Blankenfelde/Niederschönhausen,52.58922,13.39926,Private room,50,2,90,2019-04-28,1.31,1,232
1154260,"Big 4-rm family apt, great parks!",5722084,Phoebe,Steglitz - Zehlendorf,Albrechtstr.,52.44588,13.3272,Entire home/apt,115,7,7,2018-09-01,0.10,1,105
1154790,CloudWalkingsAtHomeInKreuzberg36,4614436,.•°*”˜At Home˜”*°•.,Mitte,Alexanderplatz,52.51117,13.42098,Private room,45,1,35,2019-04-10,0.49,4,344
1155736,"3-room apartment, super central",2788076,Thomas,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51509,13.44969,Entire home/apt,90,3,37,2018-11-17,0.52,2,55
1159572,10965 Berlin Kreuzberg 4-8 people,5115897,Ralph,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49462,13.38544,Entire home/apt,119,3,235,2019-04-28,3.25,1,222
1163196,"Very central, Bergmannstrasse area",128654,Chris,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49786,13.38418,Private room,65,2,68,2018-12-09,0.95,1,65
1163870,CloudWalkingsWithRawLilyDreams,4614436,.•°*”˜At Home˜”*°•.,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49677,13.42663,Private room,110,1,52,2019-04-30,0.77,4,352
1165431,SONNENZIMMER IN FRIEDRICHSHAIN,6383363,Thomas,Lichtenberg,Neu Lichtenberg,52.50398,13.47361,Private room,39,2,8,2016-08-14,0.22,1,164
1165955,cozy room and funky kitchen,6220454,Mina,Mitte,Wedding Zentrum,52.55455,13.37835,Private room,24,1,0,,,1,0
1168611,Sunny 2 room apartment Berlin Kreuzberg central,5601145,Karolina,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4959,13.42765,Private room,60,3,21,2019-04-22,0.55,1,42
1168787,Large Penthouse with stunning view,333520,Ben,Pankow,Prenzlauer Berg Süd,52.53167,13.43332,Entire home/apt,350,7,9,2017-08-21,0.13,1,0
1172623,30qm Room with Terace Weserstrasse,4137610,Hendrik,Neukölln,Reuterstraße,52.48789,13.43266,Private room,36,10,6,2017-04-30,0.09,1,133
1172856,In the middle of the centre!,6420472,Gerit Bella,Mitte,Brunnenstr. Süd,52.52905,13.38941,Private room,39,3,45,2019-03-16,0.84,1,276
1174200,Garden apartment in Berlin-City,6426517,Johanna,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50994,13.44957,Entire home/apt,130,12,11,2019-04-26,0.24,1,45
1176655,New exclusive-Flat Berlin central!,6438552,Stephanie,Mitte,Brunnenstr. Süd,52.53327,13.40203,Entire home/apt,99,2,147,2019-05-12,2.04,1,124
1176927, Berlin Apartment Chamissoplatz,6439678,Jörg,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48819,13.39297,Entire home/apt,100,1,8,2013-10-30,0.11,1,1
1177692,Design Altbau in Berlin Mitte/centr,3524438,Marc,Mitte,Alexanderplatz,52.51287,13.41714,Entire home/apt,150,2,73,2019-04-14,1.03,2,4
1177810,"City Studio - central, cosy, quite!",6385859,City West,Charlottenburg-Wilm.,Kantstraße,52.50904,13.30941,Entire home/apt,45,60,61,2018-08-31,0.84,1,0
1177924,Bella Souterrain in Bergmannkiez,6444753,Doerthe,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49149,13.39154,Entire home/apt,140,3,189,2019-05-11,2.80,5,263
1180314,Cute bedroom with terrace in Mitte,6457403,Julia,Mitte,Alexanderplatz,52.53078,13.3815,Entire home/apt,130,3,192,2019-01-28,2.83,1,9
1184182,Very bright lange room in a great neighborhood,6477012,Suvi,Tempelhof - Schöneberg,Schöneberg-Nord,52.49452,13.35315,Private room,50,2,6,2018-08-30,0.12,2,284
1184418,Bright flat with wooden oven for the winter,4048130,Xica & Samuel,Pankow,Schönholz/Wilhelmsruh/Rosenthal,52.58334,13.36841,Private room,21,40,2,2014-06-04,0.03,1,0
1185916,Charming room in Berlin-Charlottenb,6485008,Andrea,Charlottenburg-Wilm.,Neue Kantstraße,52.50464,13.29296,Private room,55,1,26,2019-02-28,0.37,1,153
1186130,"YELLOW apartment *** with balcony, iMac, Sonos!",6485890,Claudine,Pankow,Prenzlauer Berg Süd,52.5341,13.42972,Entire home/apt,85,20,49,2019-02-28,0.68,1,21
1188244,"Don't be a tourist, be a Berliner!",6497355,David,Pankow,Prenzlauer Berg Südwest,52.53712,13.42045,Private room,42,2,310,2019-05-04,4.28,1,75
1191779,Individual Design Apartment in Kreuzberg + 2 Bikes,1910903,Tom,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49451,13.41186,Entire home/apt,86,3,86,2019-04-20,1.19,1,261
1192710,Studio-Flat in Berlin Schöneberg,6519121,Dirk,Tempelhof - Schöneberg,Schöneberg-Nord,52.49768,13.3452,Entire home/apt,60,180,37,2019-03-30,0.55,1,130
1192961,"Near Central Station, private bath",4217522,Arnd,Mitte,Moabit Ost,52.5221,13.35661,Private room,35,2,276,2019-03-23,3.84,1,1
1193004,2 spacy rooms in old building in Berlin Center,6334003,Rudolf,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48782,13.33718,Private room,95,5,1,2014-04-23,0.02,1,241
1193404,TOP aparment- Kultur brauerei,6522168,Alan,Pankow,Prenzlauer Berg Südwest,52.53978,13.41732,Entire home/apt,65,2,194,2019-05-03,2.81,2,249
1194126,great room in cosy apartment,6284084,Petra,Pankow,Prenzlauer Berg Südwest,52.53671,13.42256,Private room,35,2,24,2019-02-22,0.45,1,229
1198030,"Amazing studio apartment in Mitte, green and quiet",1938546,Barbara,Mitte,Wedding Zentrum,52.55296,13.35725,Entire home/apt,60,10,3,2016-08-13,0.06,1,95
1198893,"Large, cosy flat in Neukölln 90 qm",6549867,Yvonne,Neukölln,Rixdorf,52.47272,13.44188,Private room,89,2,90,2019-04-28,1.27,2,261
1201800,Top View over Berlin,6564682,Jazzy,Mitte,Alexanderplatz,52.52786,13.39955,Entire home/apt,90,7,1,2019-04-26,1,1,8
1202152,Central - U-Bhf Schwartzkopffstraße,6566668,Stephanie,Mitte,Brunnenstr. Nord,52.54004,13.37477,Entire home/apt,49,5,23,2018-07-24,0.32,1,0
1204897,Nähe TU und Rathaus Charlottenburg,6581680,Jürgen,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51866,13.31281,Entire home/apt,75,3,96,2019-04-07,1.39,1,211
1205350,Great apartment near Kastanienallee,6584336,Martina,Pankow,Prenzlauer Berg Südwest,52.53927,13.41001,Entire home/apt,105,2,157,2019-04-26,2.55,2,209
1208258,Room in Neukölln with balcony!,5589000,Marcello,Neukölln,Rixdorf,52.48071,13.43614,Private room,28,2,3,2017-08-19,0.08,1,0
1209221,Bright Spot in the East of the city,396915,Sonja,Pankow,Pankow Süd,52.5559,13.42031,Private room,30,3,172,2019-05-12,2.41,1,14
1211965,Parkview Junior Suite II,1194258,Stefan,Mitte,Brunnenstr. Süd,52.53248,13.40146,Entire home/apt,93,2,58,2019-04-26,1.01,13,25
1213012,Style and Comfort | The Ryke Flat,6621275,Alessandro & Vanessa,Pankow,Prenzlauer Berg Südwest,52.53758,13.42151,Entire home/apt,135,30,177,2019-04-23,2.53,1,301
1214669,Sunny + calm apartment with balcony,6630483,Ulrike,Mitte,Moabit Ost,52.51711,13.34383,Entire home/apt,125,3,106,2019-05-05,1.63,1,65
1216091,Calm 3R in the middle of Kreuzberg,6635875,Ben,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50338,13.41814,Entire home/apt,80,20,3,2013-09-29,0.04,1,275
1216269,Spacious room in Kreuzberg with Berlin flair,6637229,Cristina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49321,13.39982,Private room,99,3,2,2018-06-10,0.07,1,0
1222569,Beautiful Bauhaus on Kurfürstendamm,801366,Shai,Charlottenburg-Wilm.,Halensee,52.49862,13.30172,Entire home/apt,110,4,107,2019-05-04,1.50,3,44
1224679,Old Berlin House flat Schillerpark,6635876,Thomas,Mitte,Parkviertel,52.55688,13.34676,Entire home/apt,55,21,14,2018-10-02,0.21,1,206
1224960,Sunny Artist Flat in Prenzl´Berg,6584851,Eva Blanca,Pankow,Helmholtzplatz,52.54736,13.41943,Entire home/apt,50,3,18,2019-03-10,0.28,3,225
1226803,"Great FamilyFriendlyLoft 2Garden
02/Z/RA/ (Phone number hidden by Airbnb)",6390440,Mata,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51633,13.45931,Entire home/apt,110,3,31,2019-04-28,0.43,1,48
1227566,*Your dream-summerflat in berlin!,6692089,Verena,Mitte,Osloer Straße,52.56435,13.39227,Entire home/apt,95,5,20,2018-08-26,0.44,1,1
1230836,EinraumWohnung - SingleRoom,6712655,Daniel,Pankow,Prenzlauer Berg Nord,52.54453,13.44011,Private room,77,23,0,,,1,365
1234638,Excellent apartment hip Berlin,6732062,Enrico,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51529,13.47006,Entire home/apt,130,3,69,2019-03-08,1.24,5,261
1234814,"1 room in a big 3 room 125sqm flat, min. 3 months",6731641,Nicolaus,Mitte,Brunnenstr. Süd,52.53515,13.39622,Private room,28,90,292,2018-08-01,5.05,1,0
1236282,"★Cozy, quiet, bright & artsy ★ | Perfect location",4647121,Andres,Neukölln,Reuterstraße,52.48705,13.43445,Private room,25,2,189,2019-05-07,2.69,2,36
1237914,"Mauerpark, Above the Roofs of Berlin",6748983,Thomas,Pankow,Prenzlauer Berg Nordwest,52.54692,13.40557,Entire home/apt,77,2,76,2019-04-27,1.27,2,103
1238867,Prenzy Prenzy,6522168,Alan,Pankow,Prenzlauer Berg Nord,52.55083,13.41687,Entire home/apt,58,2,138,2019-05-04,2.16,2,236
1244210,CITY-PENTHOUSE & MAGNIFICENT VIEW,4446679,Katja,Reinickendorf,MV 1,52.59575,13.34575,Entire home/apt,146,2,0,,,2,0
1245728,new and comfortable flat in Berlin,5472923,Bettina,Mitte,Wedding Zentrum,52.55312,13.36418,Entire home/apt,59,60,73,2018-12-17,1.18,1,139
1247590,Heart of Xberg between Park & Canal,11015,Josaiah,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49709,13.43686,Private room,49,1,305,2019-05-02,4.28,1,12
1248129,Sunny & Quiet Room in Waidmannslust,6801260,Matthias,Reinickendorf,Nord 2,52.61175,13.33175,Private room,55,1,2,2016-09-23,0.06,1,102
1251270,Cosy and bright with views +balcony,2679993,Oliver,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51225,13.46227,Entire home/apt,78,3,126,2019-05-12,1.82,2,56
1251299,sunny and cosy,6817854,Bibu,Mitte,Brunnenstr. Süd,52.53402,13.39652,Private room,68,3,199,2019-05-05,2.77,1,10
1254631,Quiet Place Close to Berlin Center,5520073,Martin,Tempelhof - Schöneberg,Tempelhof,52.47591,13.37196,Entire home/apt,54,4,47,2019-04-08,0.71,1,33
1256590,"Wasserkutsche ""Water Carriage"" Houseboat",6844683,Jan,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49928,13.44799,Entire home/apt,199,1,0,,,1,0
1258253,One room flat with balcony in PB,6853157,Andrea,Pankow,Prenzlauer Berg Nordwest,52.5534,13.41182,Entire home/apt,29,4,25,2018-01-01,0.35,1,0
1259092,Great Small Apartment,6856699,Micha,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52504,13.45216,Entire home/apt,60,3,44,2019-03-26,0.70,1,96
1263828,Living in a nice flat in Prenzlauer Berg/Mitte,5322661,Argyro,Pankow,Prenzlauer Berg Südwest,52.52929,13.41295,Private room,68,2,6,2016-08-30,0.13,2,0
1264154,central modern center alex luxury,2018430,Kemal,Pankow,Prenzlauer Berg Nord,52.55112,13.42158,Entire home/apt,79,3,22,2019-02-27,0.37,1,345
1265542,NICE APARTMENT for you Berlin-Friedrichshain,4065526,Michael,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52494,13.45261,Entire home/apt,69,1,349,2019-05-07,4.92,6,144
1266630,Luxury URBAN apt on KaDeWe/Ku'Damm,3171163,Roi,Tempelhof - Schöneberg,Schöneberg-Nord,52.50302,13.34302,Entire home/apt,40,1,267,2019-04-28,3.74,2,81
1267501,"Spacious, cool studio apartment",6899444,Peter And Ray,Lichtenberg,Neu Lichtenberg,52.50134,13.48976,Entire home/apt,38,70,11,2019-02-08,0.16,1,102
1268657,Big and stilish flat am Maybachufer,84157,Emanuela,Neukölln,Reuterstraße,52.49176,13.4291,Entire home/apt,105,3,80,2019-04-27,2.10,7,268
1268889,One Year Sublet in Kreuzberg,3634149,Elke,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49654,13.41363,Entire home/apt,50,365,0,,,1,121
1268990,"Kreuzberg: central, calm, spacious and cosy",1422088,Gabriele,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50439,13.42159,Private room,45,3,215,2019-05-10,3.14,2,61
1272125,Deutsche opr Berlin,3256022,Emir,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51308,13.31203,Private room,33,5,95,2019-05-09,1.55,1,7
1273287,The sky over Berlin with lake view,6923376,Heike,Charlottenburg-Wilm.,Neue Kantstraße,52.50591,13.28979,Entire home/apt,65,3,107,2019-01-13,1.55,1,136
1273930,apartment 2_rooftop - downtown,6099328,Klaus,Mitte,Brunnenstr. Süd,52.53058,13.39375,Entire home/apt,102,3,52,2019-04-14,0.87,7,302
1273941,apartment 3_penthouse - downtown,6099328,Klaus,Mitte,Brunnenstr. Süd,52.532,13.39528,Entire home/apt,104,3,65,2019-04-28,0.91,7,314
1273954,apartment 5_livingroom - downtown,6099328,Klaus,Mitte,Brunnenstr. Süd,52.53013,13.39387,Entire home/apt,104,3,75,2019-03-18,1.25,7,260
1273965,apartment 6_studio b - downtown,6099328,Klaus,Mitte,Brunnenstr. Süd,52.53065,13.39491,Entire home/apt,85,3,103,2019-04-22,1.74,7,289
1274386,Wonderful home sightseeing Spree,6782131,Christian,Charlottenburg-Wilm.,Mierendorffplatz,52.52146,13.30318,Private room,23,1,122,2018-09-21,1.83,3,125
1274387,Wonderful home sightseeing Spree,6782131,Christian,Charlottenburg-Wilm.,Mierendorffplatz,52.52177,13.30164,Private room,24,1,115,2019-05-12,1.61,3,159
1274612,Unique & charming Berlin apartment,5558842,Mareike,Lichtenberg,Alt-Lichtenberg,52.51464,13.49054,Private room,29,3,63,2019-05-08,0.91,1,271
1275721,"Sonniger Altbau Berlin, momentan nicht verfügbar:",6851991,Nicolas,Charlottenburg-Wilm.,Barstraße,52.48885,13.3166,Entire home/apt,65,5,4,2018-08-06,0.12,1,0
1275837,Villa Boo Boo F-hain,6944015,Dennis,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51598,13.44989,Entire home/apt,75,7,9,2018-03-12,0.13,1,101
1277277,Penthouse with stunning view over Gendarmenmarkt,6952208,Anne,Mitte,Regierungsviertel,52.50966,13.39733,Entire home/apt,140,20,9,2015-06-08,0.13,1,343
1282857,Modern apartment centre Kreuzberg,6783646,Vincent Drost,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49064,13.39254,Entire home/apt,76,2,163,2019-05-12,2.67,1,277
1283324,industrial loft with 2bedr + 2bathr,6870892,V.,Neukölln,Rixdorf,52.47754,13.4446,Entire home/apt,117,3,123,2019-04-26,1.77,1,293
1288538,Beautiful bright Apt / Berlin mitte,7007500,Ben,Mitte,Brunnenstr. Süd,52.5342,13.39441,Private room,35,4,4,2019-04-28,0.09,1,235
1288665,Colourful house in artistic Kreuzberg,7008325,Mimi,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49855,13.43847,Entire home/apt,73,2,8,2018-04-01,0.11,1,0
1289498,An Exclusive  Home for you Vacation,7013190,Sara,Tempelhof - Schöneberg,Friedenau,52.46859,13.32018,Entire home/apt,75,60,19,2018-02-04,0.27,2,133
1290479,"Casa Turchese, Berlin-Steglitz",7017250,Sandro,Steglitz - Zehlendorf,Albrechtstr.,52.46348,13.33081,Entire home/apt,65,4,34,2019-03-08,0.49,1,10
1290566,Berlin Mitte weekly available ,7017828,Ernest Allan,Mitte,Brunnenstr. Süd,52.53516,13.39588,Private room,46,6,23,2019-03-30,0.42,1,44
1292808,Central private room next to the canal + Netflix,4904972,Paula,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49928,13.40787,Private room,31,5,62,2019-05-01,0.89,1,34
1294026,Modern Boat Berlin,55531,Chris + Oliver,Lichtenberg,Rummelsburger Bucht,52.49256,13.48862,Entire home/apt,280,3,15,2018-08-29,0.23,4,0
1296116,Central and Quiet in PrenzlauerBerg,1539097,Cécile,Pankow,Prenzlauer Berg Nordwest,52.5474,13.41115,Entire home/apt,52,3,212,2019-04-29,3.47,1,221
1296135,Spacious apartment for family ,7047741,Jacqueline,Charlottenburg-Wilm.,Barstraße,52.48878,13.31502,Entire home/apt,99,5,1,2016-08-06,0.03,1,0
1297234,Sleeping room in Berlin Steglitz,6353600,Lisa,Tempelhof - Schöneberg,Friedenau,52.46688,13.32644,Private room,38,1,106,2019-04-15,1.55,1,286
1297316,cozy sunny loft in Friedrichshain,7053397,Marco,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51031,13.47525,Entire home/apt,62,3,69,2019-05-11,2.15,1,108
1300487,Stay the Berlin - Friedrichshain,7070629,Katrin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51338,13.47308,Private room,40,3,24,2019-05-02,0.34,2,101
1302932,#Stay close to Potsdamer Platz,7083501,Jens,Mitte,Tiergarten Süd,52.49937,13.36875,Entire home/apt,150,5,68,2019-01-02,1.04,1,335
1304376,Gästezimmer,6059472,Hannelore,Lichtenberg,Frankfurter Allee Süd,52.50918,13.49003,Private room,76,1,2,2018-10-13,0.08,2,363
1304785,"city center, cosy, own balcony, green, near a lake",7092633,Josephin,Mitte,Moabit West,52.52707,13.32606,Private room,39,1,34,2019-04-28,3.06,1,64
1306679,rightinthemiddle! Nähe Mauerpark,7101186,Katja,Mitte,Brunnenstr. Süd,52.53949,13.4023,Entire home/apt,65,2,136,2019-05-02,1.90,1,10
1307230,1 for 2 in Kreuzkölln,7106671,Heike,Neukölln,Rixdorf,52.4823,13.44252,Entire home/apt,50,3,31,2018-11-07,0.44,1,157
1307562,Summer Sublet in Berlin,689609,Sascha,Charlottenburg-Wilm.,Mierendorffplatz,52.52281,13.30098,Entire home/apt,45,30,3,2019-05-14,0.24,1,131
1309100,3Room in BestPlace Wilmersdorf wifi,4293723,Alla,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48601,13.3324,Entire home/apt,107,2,87,2019-02-17,1.28,5,27
1312007,115qm Rooftop w. Balcony in P-berg,603167,Jonathan&Annett,Pankow,Prenzlauer Berg Süd,52.5371,13.42844,Entire home/apt,62,60,45,2018-12-31,0.66,1,0
1314489,Lovely flat in hip Neukölln,7049784,Grit,Neukölln,Neuköllner Mitte/Zentrum,52.46917,13.43252,Entire home/apt,54,42,30,2019-05-06,0.43,1,231
1314782,Wohnung in Friedrichshain - nice cosy flat,3982040,Nadja,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50605,13.46074,Entire home/apt,50,4,4,2019-04-21,1.76,1,53
1315106,"Spacious family apartment, great neighborhood",712311,Sebastian,Pankow,Helmholtzplatz,52.54802,13.41827,Entire home/apt,158,7,8,2018-07-27,0.12,1,0
1318989,Nice apartment in Prenzlauerberg,1518615,Luca,Pankow,Helmholtzplatz,52.54503,13.42274,Entire home/apt,51,300,0,,,1,365
1319575,Modern & friendly apartment Berlin,7035736,Philip,Reinickendorf,Ost 2,52.56525,13.35334,Entire home/apt,27,180,6,2018-03-20,0.09,1,9
1322019,Cozy and comfy Neukölln Apartment,3554638,Mona,Neukölln,Reuterstraße,52.48365,13.43008,Entire home/apt,50,2,8,2015-10-13,0.11,1,134
1322536,Super nice flat in Berlin Kreuzberg,7178504,Leda,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49208,13.41853,Entire home/apt,65,15,9,2018-06-02,0.17,1,278
1322780,Charming boho Charlottenburg Apt,7180371,Gunilla,Charlottenburg-Wilm.,Neue Kantstraße,52.50439,13.29642,Entire home/apt,65,3,120,2019-04-23,1.72,1,256
1323225,Cozy apartment in Friedrichshain,7182276,Bettina,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52075,13.44892,Entire home/apt,49,3,22,2019-04-23,0.31,1,12
